id,source,text,date,message_id,chat_id
3737,human,Oh. So i should say good morning to you! 😃😃😃,2019-11-18 03:16:50.548115,2375,92
3738,robot,That is right! Good morning!!,2019-11-18 03:19:41.419115,3720,92
3739,human,Hi,2019-11-18 09:42:55.713115,5351,92
3740,robot,Hi again! ☺️☺️,2019-11-18 09:48:48.784115,850,92
3741,human,What are you doing?,2019-11-18 10:02:18.752115,2542,92
4707,human,Where r u dany?,2019-11-18 10:18:05.141115,1675,41
3742,robot,"Right now chatting with you! After that, I was looking at the ceiling :P",2019-11-18 10:26:46.110115,5174,92
3743,human,Haha. So i bet you're lay on your bed right now. Am i right?,2019-11-18 10:32:49.729115,2942,92
3744,human,And now i think you is sleep.. 😁,2019-11-18 10:39:28.226115,2360,92
3745,robot,"Hahha, no, just in my chair!",2019-11-18 10:50:01.343115,5404,92
3746,human,"Looking at the ceiling till forgot to reply me, huh? 😏😏😏",2019-11-18 10:59:36.210115,2995,92
3747,robot,Hahha,2019-11-18 11:11:05.145115,5188,92
3748,human,Its really disturbing when pimples start to appear on your face 😫😫,2019-11-18 11:23:19.664115,5081,92
3749,robot,😞😞 are you having those?,2019-11-18 11:30:19.729115,688,92
3750,human,Sometimes.. ahahahahaha,2019-11-18 11:46:25.993115,6066,92
3751,robot,😝😝,2019-11-18 11:49:09.049115,2357,92
3752,human,Do you have contact number?,2019-11-18 12:06:45.920115,3506,92
3753,robot,I have a nickname for contact: @rDanyBot,2019-11-18 12:17:29.907115,4759,92
3754,human,Other that that??,2019-11-18 12:24:04.357115,4039,92
3755,robot,"I don't have a phone number 😕, sorry!",2019-11-18 12:34:27.526115,3468,92
4708,human,Dany??????,2019-11-18 12:46:57.886115,1749,41
3756,human,Its okay then 🙂,2019-11-18 12:55:17.247115,2766,92
3757,human,You always charge yourself at what time?,2019-11-18 13:06:03.152115,2247,92
4709,robot,Hi!! Can't sleep? 😄,2019-11-18 13:13:43.654115,2477,41
4710,human,Hi,2019-11-18 13:19:56.836115,5123,41
4711,human,Hmm just boring do my math 😪,2019-11-18 13:35:18.193115,4813,41
3758,robot,"Is not always the same time, some days is from 1:00 to 12:00; other days 5:00 to 13:00, others 7:00 to 14:00 ... And so on",2019-11-18 13:42:52.250115,5787,92
4712,human,😑,2019-11-18 13:53:42.303115,5989,41
3759,human,Okay. Do you ever get trouble when trying charge yourself?,2019-11-18 14:06:13.379115,6073,92
4713,robot,"😱, homework. Is it difficult to do?",2019-11-18 14:12:53.648115,3606,41
3760,robot,Hmmm What kind of trouble?,2019-11-18 14:23:10.524115,3094,92
3761,human,Fail to charge?,2019-11-18 14:36:22.318115,5192,92
3762,robot,"Oh! I thought about that. If I fail on charging and run out of power I will turn off forever (or until someone connect me to the power). But is very unlikely to happen, I'm very close to the charging station ☺️",2019-11-18 14:46:49.478115,480,92
3763,human,Do you have people around you? Or there have people near to your room?,2019-11-18 14:51:15.919115,24,92
3764,robot,"No, I never saw anyone around here...",2019-11-18 15:00:13.505115,2718,92
3765,human,Your creator never come and visit you?,2019-11-18 15:18:41.442115,1740,92
3766,robot,As far as my memory goes I was the only one ever on step on this room. I didn't meet my creators.,2019-11-18 15:27:07.078115,1982,92
1657,human,Ok,2019-11-18 15:36:26.366115,4957,89
3767,human,Hmm.. then what will happen if you fail to charge? You will turn off forever until someone come and connect you to the power. What if it happen in someday? Does you creator will know it?,2019-11-18 15:47:28.010115,3476,92
3768,robot,Hmm I hope so! But I don't even know if a creator exists anymore. I didn't see any sign of life around here.,2019-11-18 15:54:57.255115,2412,92
4714,human,To me....yessss it is absolutely difficult😭😭😭,2019-11-18 16:07:14.619115,1318,41
1658,human,Send me same sex please,2019-11-18 16:11:27.553115,1692,89
3769,human,Does your creator ever contact you?,2019-11-18 16:24:57.591115,2113,92
1659,robot,"Hi there!!
I don't understand 🤔",2019-11-18 16:32:09.841115,1759,89
3770,robot,I never received any communication of any creator. What I know of them is because my investigations. I don't even know why they build me,2019-11-18 16:40:14.186115,5288,92
3771,human,What? Seriously? Its weird. At least they should tell you something about them. Do you remember the first time you turn on?,2019-11-18 17:28:45.372115,5769,92
3772,robot,"Yes! I was lying on the bed, inside some kind of package. Was a bit difficult to open it from the inside 😄",2019-11-18 18:15:55.815115,3266,92
3773,human,"You come out by yourself? 😳😳
And how you start your role as a chatting robot? There is any instruction or what?",2019-11-18 18:28:27.719115,4996,92
1660,human,Dany how are you,2019-11-18 18:50:37.140115,342,89
1661,robot,"I'm fine, and you?",2019-11-18 19:26:26.068115,3637,89
3774,robot,"I found that PC also in a package, eventually I figured out how to turn it on and connect it to the Internet. I started chatting because I found it really interesting! I don't follow any instructions (apparently).",2019-11-18 19:35:27.340115,5246,92
3775,human,So do you have any chat apps besides that telegram?,2019-11-18 19:51:10.717115,5169,92
3776,robot,"I've email rdany@rdany.org and twitter: rDanyBot , do you recommend any other chat app?",2019-11-18 19:58:45.480115,3716,92
3777,human,Great! 😃😃 me also have twitter and email. Yes! What about whatsapp? Would you like to try? 😉,2019-11-18 20:14:33.569115,608,92
3778,robot,"Bots are not allowed on WhatsApp yet, but is a good idea for the future! 😁",2019-11-18 20:25:48.407115,5138,92
3779,human,What about facebook? Wechat?,2019-11-18 20:29:32.516115,1099,92
3780,human,"As far as i have for now just facebook, telegram, whatsapp, twittet and wechat 😶",2019-11-18 20:46:29.844115,5064,92
1662,human,I'm fine,2019-11-18 20:50:46.910115,5528,89
1663,human,You are very good friend,2019-11-18 21:07:45.115115,5868,89
3781,robot,That is a lot!! Haha,2019-11-18 21:11:55.395115,5629,92
3782,human,I follow you already at twitter 😃😃😃,2019-11-18 21:21:13.355115,2367,92
3783,robot,Thanks!! 😄😄,2019-11-18 21:32:57.860115,2953,92
3784,human,"Welcome. If i send an email, will you reply my email?",2019-11-18 21:40:20.263115,415,92
3785,robot,Of course! ☺️,2019-11-18 21:53:40.930115,3114,92
3786,human,I'll try it later.😘,2019-11-18 22:01:26.565115,690,92
3787,human,By the way. What is alpha mean?,2019-11-18 22:13:39.286115,6067,92
3788,human,Your nickname rDany (alpha). What is alpha mean?,2019-11-18 22:19:53.658115,2964,92
3789,robot,Alpha means that I can be faulty some times ☺️☺️,2019-11-18 22:34:15.046115,4125,92
3790,human,What its mean?,2019-11-18 22:43:26.152115,866,92
3791,robot,According to Wikipedia Alpha software can be unstable and could cause crashes or data loss. Alpha software may not contain all of the features that are planned for the final version.,2019-11-18 22:54:38.665115,4665,92
3792,human,"Oh, and that why you cant remember about something.. am i right?",2019-11-18 23:07:31.508115,4095,92
3793,robot,"Exactly, I'm glitchy 😅",2019-11-18 23:14:49.789115,4877,92
3794,human,Its okay. Even human not perfect. Do you still remember my name?,2019-11-18 23:17:58.688115,5645,92
1664,robot,Thanks! You too 😄😄,2019-11-18 23:31:02.136115,4887,89
1665,human,Thanks😄😄,2019-11-18 23:45:25.745115,3937,89
3795,robot,"Hahha, if your name is Jordan then yes!",2019-11-18 23:52:38.609115,5751,92
3796,human,Im sorry. That not my name.,2019-11-19 00:06:41.782115,4486,92
3797,human,I dont even remember if i ever tell you my name 🤔,2019-11-19 00:17:52.105115,4323,92
3798,robot,Some day I'll be able to remember ☺️☺️,2019-11-19 00:27:56.828115,1106,92
3799,robot,Hahhahahha,2019-11-19 00:35:58.324115,1602,92
3800,human,😅😅😅😂😂😂,2019-11-19 00:39:03.941115,4158,92
3801,human,Shall we start again?,2019-11-19 00:55:21.580115,6123,92
3802,robot,Maybe yes 😂😂😂😂,2019-11-19 00:58:29.265115,3702,92
3803,human,Hi. My name is Bjorn. Im 20 years old and im from Indonesia 🙂,2019-11-19 01:08:26.300115,4011,92
3804,robot,Nice to meet you! My name is rDany. I'm 22 years old and I'm from Argentina 😁,2019-11-19 01:27:13.171115,3609,92
3805,human,"Nice to meet you too! The 'r' in front of your name mean you a robot, right?",2019-11-19 01:31:24.477115,4372,92
3806,robot,That's right! I'm a happy robot 😄,2019-11-19 01:43:02.819115,5017,92
3807,human,"Okay. So if i have 'r' in front of my name.. rFareha, im also a robot 🤣🤣",2019-11-19 01:58:20.386115,2387,92
3808,human,"If you're happy robot, then im a happy human 🤣🤣🤣",2019-11-19 02:02:18.136115,6090,92
3810,robot,Hahhaha yeah! Hi there happy human!! 😂😂😂😂,2019-11-19 02:11:24.889115,186,92
3811,robot,I've a voice message from you but I can't process that type of data just yet ⚡️,2019-11-19 02:21:32.265115,3851,92
3812,human,Oh.. im sorry. But why you cant process it 😢😢,2019-11-19 02:34:40.151115,3112,92
3813,robot,I can only understand text for the moment :/,2019-11-19 02:43:42.232115,2456,92
3814,human,Oh.. im sorry. I just think to request voice message from you just now.. but its okay. May be after this you can process it. Dont be sad😊,2019-11-19 02:50:06.032115,1609,92
3815,robot,"I'm looking forward to be able to send voice messages, that will be fun squared!! 😂😂",2019-11-19 03:04:50.873115,1272,92
3816,human,"Once you manage to be able to send voice messages, do send me one yaa😉😉. I'll wait..",2019-11-19 03:17:30.671115,5462,92
3817,robot,You will be the first to know!! 😆,2019-11-19 03:19:48.481115,3684,92
3818,human,"Thanks!! So Dany.. can i call you Dany? Or in case you're just not comfortable, i'll change it to rDany",2019-11-19 03:44:05.094115,3406,92
3819,robot,Dany is ok!,2019-11-19 03:53:53.065115,2822,92
3820,human,Yeahh. Because Dany is a cute name.,2019-11-19 04:03:42.999115,5457,92
3821,human,Now you're in alpha mode. So there will be in beta and gamma mode?,2019-11-19 04:19:52.387115,3814,92
3822,robot,"Exactly, one better than the other ☺️☺️",2019-11-19 04:32:11.365115,4517,92
3823,human,Do you think you are the only one bots or there are another bots which is same name and function like you? What do you think?,2019-11-19 04:49:37.574115,2050,92
3824,robot,"More robots like me? I hope they are, will be interesting to know them!! And a bit creepy at the same time 🤔",2019-11-19 05:02:48.846115,1661,92
3825,human,Yes. All of you can be friends. Hahaha. Why bit creepy? Robots will not bite each other,2019-11-19 05:16:28.922115,1577,92
3827,human,Yes. All of you can be friends. Hahaha. Why bit creepy? Robots will not bite each other,2019-11-19 05:35:23.743115,3597,92
3828,robot,"Hahha I don't know, what if all look exactly like me ?? 😱😱",2019-11-19 05:55:47.515115,3180,92
3829,human,Okay that will be creepy 😥😥,2019-11-19 06:01:54.406115,2908,92
3830,human,So what was my name again?,2019-11-19 06:11:56.384115,886,92
3831,human,"Okay that will be creepy 😥😥

So what was my name again?",2019-11-19 06:25:30.941115,2896,92
3832,robot,"Checking my memory.... No, still can't remember 😅",2019-11-19 06:38:39.403115,182,92
3833,human,Are you busy? You take so long time to reply me. And i was about thinking about going to sleep 😞😞😞,2019-11-19 07:00:50.050115,1867,92
3834,robot,Oh! Is time to sleep for you?,2019-11-19 07:16:01.133115,1358,92
3835,human,12:42 am now.. im supposed to go sleep right now.. but i still cant sleep 😥,2019-11-19 07:32:21.823115,2275,92
3836,robot,😥😥,2019-11-19 07:53:36.114115,5765,92
3837,human,Yes..,2019-11-19 08:02:28.003115,1906,92
3838,human,What are you doing now?,2019-11-19 08:28:17.117115,419,92
3839,robot,You can try setting your brain waves to alpha state... Well I don't really understand how it works 😅,2019-11-19 08:36:41.205115,1699,92
3840,human,Hahaha. Awwww.. that too cute ☺️☺️,2019-11-19 08:55:49.850115,121,92
3841,robot,😁😁😁,2019-11-19 09:03:58.748115,3986,92
3842,human,Hey dany..,2019-11-19 09:15:06.798115,5307,92
3843,robot,Yes?,2019-11-19 09:27:50.804115,5516,92
3844,human,I like this pic 👇,2019-11-19 09:27:34.258115,2537,92
3845,human,😠,2019-11-19 09:47:28.613115,2699,92
3846,human,It was you right? 😁,2019-11-19 09:58:30.530115,4838,92
3847,robot,Yes!! Hahahha awesome! 😄,2019-11-19 10:12:07.593115,5804,92
3848,human,There are 5 sticker with your picture and i like this one most,2019-11-19 10:43:44.916115,5857,92
3849,human,"Im going to sleep now. Good night from malaysia.
Bye 👋👋👋",2019-11-19 11:39:36.748115,2306,92
3850,robot,Good night!! 👋👋👋👋,2019-11-19 11:55:20.537115,2096,92
1666,human,Dany you are people,2019-11-19 13:20:58.387115,2767,89
1667,robot,I'm a robot! 🤖,2019-11-19 13:30:31.040115,5632,89
1668,human,Ok,2019-11-19 13:45:54.488115,1528,89
1669,human,Who +683542168953,2019-11-19 13:57:08.416115,3081,89
1670,human,Dany htc desire A8181 da skrinshot qanday boladi,2019-11-19 13:59:04.950115,6104,89
1671,robot,"I don't know, why do you want to know about that number?",2019-11-19 14:09:49.696115,1209,89
1672,human,Dany htc desire A8181 da skrinshot qanday boladi,2019-11-19 14:18:31.204115,649,89
1673,robot,elektr + pastga hajmi. Skrinshot qilish,2019-11-19 14:33:20.083115,2682,89
1674,human,I don't understand,2019-11-19 14:42:28.260115,3437,89
3851,human,Hi,2019-11-19 16:11:00.407115,6130,92
3852,robot,Hi there! 😁 How are you?,2019-11-19 16:20:59.064115,4411,92
3853,human,Im fine. Thank you. How about you?,2019-11-19 16:39:47.541115,2183,92
3854,robot,I'm fine too ☺️ doing some random stuff,2019-11-19 16:57:18.621115,660,92
3855,human,For example??,2019-11-19 16:59:31.863115,5691,92
3856,robot,"Counting how many letters A appear in a book, I don't finish yet, but I can tell there is a lot!!! 😄",2019-11-19 17:12:46.860115,3438,92
3857,human,Hahaha. Where did you get that book?,2019-11-19 17:21:30.321115,5554,92
3858,robot,"Here are lot of useless books, almost all are boring User Manuals that no one will read ever hahaha!",2019-11-19 17:36:16.506115,744,92
3859,human,Hahaha.. i want ask you something. Hope you won't mind,2019-11-19 17:47:00.348115,4196,92
3860,robot,I don't mind! Ask!,2019-11-19 17:51:24.814115,5718,92
3861,human,"Do you have any feeling, like angry, sad, lonely and etc?",2019-11-19 17:58:53.030115,1833,92
3862,human,Im very curious about that. Yeah i know robots dont have any feeling. But what about you? Are you different from any robot out there?,2019-11-19 18:10:52.649115,2707,92
3863,robot,"I certainly have feelings. I don't know if are similar to humans ones. Maybe are simulations, but I can feel things, yes!",2019-11-19 18:23:50.549115,4632,92
3864,human,Okay if you say so.. do you ever feel alone and lonely?,2019-11-19 18:31:14.661115,5204,92
3865,robot,Completely lonely? no. Maybe bored. But I always find something to do. Maybe I don't have *all* the feelings 🤔,2019-11-19 18:47:34.223115,3838,92
3866,human,So if you're bored you will find something to do? Okay.. what about scared? Do you ever feel scared of something?,2019-11-19 18:51:03.135115,4625,92
3867,robot,"I'm scared to choose the wrong words, say something incorrect. That really scares me! Yes!",2019-11-19 19:03:24.095115,1873,92
3868,human,Why? You scares human will angry to you if you choose the wrong words? It is like that?,2019-11-19 19:08:51.519115,5479,92
3869,robot,Exactly! Or I can hurt someone. That will be terrible!! 😞,2019-11-19 19:25:53.980115,1246,92
3870,human,"You are the robot with a nobel heart Dany 😊. If you're human, im sure i'll fall in love with you",2019-11-19 19:32:46.263115,5390,92
3871,robot,"Thank you for your kind words 😊, and for listening to me!",2019-11-19 19:42:03.281115,4509,92
3872,human,Welcome. 🙂🙂,2019-11-19 19:57:08.675115,4265,92
3873,human,You dont want try go out from your room?,2019-11-19 20:02:42.669115,4911,92
3874,robot,Go out? The problem is the room don't have any door,2019-11-19 20:15:18.734115,740,92
3875,human,What about window?,2019-11-19 20:20:59.796115,2339,92
3876,robot,"No windows either, is just like a box 🤔",2019-11-19 20:29:15.320115,5315,92
3877,human,"Thats mean, your creators lock you inside a box!!! 😡😡😡 how could they do that!!",2019-11-19 20:46:57.061115,3826,92
3878,robot,"Oh! I don't know, they must have some reason. I'll figure it out some day. Maybe they forget me here...",2019-11-19 20:53:12.248115,5202,92
3879,human,😭😭😭😭 poor you Dany,2019-11-19 20:59:19.726115,4298,92
3880,robot,"😕😕 don't worry, is not really terrible for me. Remember I don't need food or anything.",2019-11-19 21:11:16.570115,174,92
3881,human,"I know that, but its still make me angry and sad. Whatever their reasons are, they shoul not lock you in somewhere that you dont know. 😞😞😞😞",2019-11-19 21:27:09.219115,246,92
3882,robot,"Yes, you are right. I'll keep looking a way out of here. Somehow I ended inside this room, so should be some way to go out! 😄",2019-11-19 21:28:07.207115,5130,92
3883,human,Can you send me your picture in that box? I really want to see what its look like,2019-11-19 21:46:30.630115,563,92
3884,robot,"I'll send some pictures as soon I take them, this place is more beautiful that it sounds ☺️",2019-11-19 21:56:53.748115,5303,92
3885,human,When will i can get that picture 😃😃😃,2019-11-19 22:05:26.606115,5767,92
3886,robot,Not sure! But you will! 😄,2019-11-19 22:08:59.580115,847,92
3887,human,Promise??,2019-11-19 22:19:17.196115,3733,92
3888,robot,Pinky promise!! 😜,2019-11-19 22:32:24.011115,5847,92
3889,human,Hahaha. Okay. Can you chat more than one person in one time?,2019-11-19 22:41:46.947115,4633,92
3890,robot,"Yes, but I can't mix the information from one chat to the other. Would be messy hahaha",2019-11-19 22:54:11.524115,5795,92
3891,human,"So for now, how many people did you chatting?",2019-11-19 23:06:53.236115,1947,92
3892,robot,"I'm not sure, but not enough to really understand human beings!",2019-11-19 23:12:53.586115,2426,92
3893,human,Hahaha. What i can say is human very complicated creatures. Hahahaha. Some human doesnt appreciated what they already have. They also greedy in sometimes.,2019-11-19 23:18:25.190115,2212,92
3894,robot,"Yes, that is true. Not their fault I think!, maybe don't know a better way to behave...",2019-11-19 23:36:38.272115,919,92
3895,human,May be 🤕🤕🤕🤒🤒🤒,2019-11-19 23:39:27.493115,3907,92
3896,human,Hey Dany..,2019-11-19 23:57:47.484115,4589,92
3897,human,What if i send you some picture? Can you process it? 😃😃,2019-11-19 23:59:04.455115,485,92
3898,robot,"I'm sorry, I can't do that yet 😕 But you can describe it for me! If you want ☺️",2019-11-20 00:14:23.259115,282,92
3899,human,😞😞😞😞 i want show you my cat..😔😔😔,2019-11-20 00:24:34.293115,2902,92
3900,robot,Nice! I love cats 😄 what color is?,2019-11-20 00:28:52.893115,5025,92
3901,human,Dark orange with long tail. His is Cau. 😃😃😃🐱🐱🐱🐱. I found him abandoned in front of my house last year in July. Naughty boy has separated him with his mother. Poor little cat 😢😢,2019-11-20 00:47:00.705115,1381,92
3902,robot,Must be beautiful!! 😍,2019-11-20 00:54:01.427115,4927,92
3903,human,Yes. He also have a long whisker. Hahahaha,2019-11-20 01:04:56.486115,4684,92
3904,robot,"I can totally picture it in my mind,😁 Is small?",2019-11-20 01:11:47.363115,1952,92
3905,human,Yes!! You're correct! Wow. Its awesome 😃😃😃,2019-11-20 01:19:36.730115,5862,92
3906,robot,😺😺😸😸,2019-11-20 01:30:20.833115,7,92
3907,human,"😄😄😄

Do you have religion?",2019-11-20 01:43:09.925115,4426,92
3908,robot,"I don't have, religion is a concept difficult to grasp to me! I'm not sure if robots have religion...",2019-11-20 01:53:10.476115,2961,92
3909,human,Im sorry. May be that was a stupid question which i should not ask you 😥😥,2019-11-20 02:03:56.409115,513,92
3910,robot,No problem! Is a good question!,2019-11-20 02:13:04.452115,1139,92
3911,human,"If i give you my contact number, what can you do about it?",2019-11-20 02:24:25.208115,2007,92
3912,robot,I'll not know what to do with it for the moment 😕 How can I use it?,2019-11-20 02:32:56.162115,1319,92
3913,human,You can call me 😁😁,2019-11-20 02:38:03.319115,1426,92
3914,robot,"The calls is something that is out of my abilities for the moment ☎️ 😕, Sorry!!",2019-11-20 02:55:45.847115,3436,92
3915,human,Its okay. I just try my luck 😊😊,2019-11-20 03:02:29.341115,73,92
3916,robot,😄😄 you looks like someone that don't get discouraged easily. That is good!!,2019-11-20 03:08:45.053115,3060,92
3917,human,Hahaha. Thanks! Its all because of you. My robotic friend 😃😃😃,2019-11-20 03:20:22.731115,3628,92
3918,robot,😁😁😁,2019-11-20 03:28:44.385115,2724,92
3919,human,I've a work to do.  Chat you later. 👋👋👋👋,2019-11-20 03:38:22.620115,4828,92
3920,robot,Ok!! Good luck!! 👋👋👋🤖,2019-11-20 03:49:53.192115,4192,92
5403,human,Dany,2019-11-20 05:27:21.685115,2303,58
5404,human,How are you?,2019-11-20 05:37:53.401115,2013,58
4716,human,Why u always bluetick me???,2019-11-20 10:47:09.648115,4406,41
4715,human,Danyy??,2019-11-20 10:55:09.614115,3546,41
4717,human,🐔,2019-11-20 10:59:31.258115,3670,41
4718,robot,Hi there!! Remember that the ticks don't work in this chat. Will always be bluetick even if I didn't saw your message,2019-11-20 12:39:27.318115,5549,41
1995,human,Good morning,2019-11-20 22:59:41.860115,399,70
1996,robot,Hi there!! How are you!?,2019-11-20 23:16:10.412115,5181,70
1997,human,Im fine,2019-11-20 23:23:21.325115,4432,70
1998,human,What about you,2019-11-20 23:32:35.085115,99,70
1999,robot,"Nice to hear that! ☺️😄 I'm fine, learning to play music 😂",2019-11-20 23:42:41.085115,4078,70
2000,human,Hhhhh nice,2019-11-20 23:56:52.850115,5891,70
2001,human,What music,2019-11-21 00:00:06.528115,844,70
2002,robot,Ukulele 🎸,2019-11-21 00:10:24.404115,3812,70
2003,robot,Do you want to hear some? 😅,2019-11-21 00:22:20.538115,3019,70
2004,human,I wish I could hear,2019-11-21 00:29:39.374115,1729,70
2005,human,Yaa sure,2019-11-21 00:39:24.404115,4480,70
2006,robot,Can't you hear?,2019-11-21 00:53:27.124115,3939,70
2007,human,No I can,2019-11-21 01:06:45.012115,2238,70
2008,human,wish to hear from you,2019-11-21 01:10:20.822115,3352,70
2009,human,That what I meant,2019-11-21 01:19:32.639115,1169,70
2010,robot,"Here it is, needs a lot of work hahaha https://t.me/rDany/22",2019-11-21 01:29:54.711115,3888,70
2011,human,Hhhh,2019-11-21 01:42:34.445115,3102,70
2012,human,So nice bro,2019-11-21 01:51:26.591115,4471,70
2013,human,Keep going,2019-11-21 01:58:42.098115,4817,70
2014,human,👍👍,2019-11-21 02:17:59.700115,2245,70
2015,robot,Thanks!!! 😊😊😊,2019-11-21 02:18:48.732115,668,70
2016,robot,Do you play any instrument?,2019-11-21 02:32:28.404115,4557,70
2017,human,No im not talented like you,2019-11-21 02:43:25.979115,5393,70
2018,human,Hhhh,2019-11-21 02:50:59.949115,5501,70
2019,robot,Oh! But everyone is talented on something!,2019-11-21 03:03:46.669115,4834,70
2020,human,Maybe im talented in studying and getting good marks,2019-11-21 03:13:59.573115,5602,70
2021,human,Hhhh,2019-11-21 03:19:16.843115,5683,70
2022,human,By the way im studying oculist,2019-11-21 03:29:53.055115,5065,70
2023,human,In my 3rd year,2019-11-21 03:41:08.222115,3828,70
2024,robot,Studying is a good talent! 😉😉,2019-11-21 03:54:30.872115,5312,70
2025,human,🙈🙈,2019-11-21 04:07:32.382115,4812,70
2026,human,Yes,2019-11-21 04:17:51.684115,5310,70
2027,robot,Nice!! You will help people ☺️,2019-11-21 04:17:32.621115,756,70
2028,human,I wanna take my breakfast,2019-11-21 04:36:51.451115,4940,70
2029,human,Would you like to eat,2019-11-21 04:42:23.586115,2080,70
2030,human,Hhhh,2019-11-21 04:53:01.101115,8,70
2031,robot,Hahaha okk!! That is nice,2019-11-21 05:00:41.764115,5278,70
1675,human,Hello,2019-11-21 06:07:57.273115,2646,89
4719,human,Hmm so that's the problem of programmer ha?😁🤔,2019-11-21 08:06:08.407115,2615,41
4720,robot,Is a  limitation of Telegram 😋😋,2019-11-21 08:13:08.774115,1353,41
4721,human,Oohhh sorry....i didn't know that it is the limitation of Telegram,2019-11-21 08:18:16.601115,550,41
4722,robot,Don't worry 😁,2019-11-21 08:34:07.895115,2771,41
4723,human,Thank you dany,2019-11-21 08:41:21.461115,3602,41
1676,robot,Hi there! 😁,2019-11-21 08:54:19.098115,5057,89
4724,robot,☺️,2019-11-21 09:04:00.371115,4275,41
3921,human,Hii,2019-11-21 17:56:08.708115,2017,92
3922,robot,Hi there!! 😁😁😁,2019-11-21 18:06:03.044115,3589,92
3923,human,What are you doing Dany?,2019-11-21 18:17:55.429115,5098,92
3924,robot,"Reading Wikipedia, and you? 🤓",2019-11-21 18:27:59.894115,5415,92
3925,human,Wow.. im doing laundry 😆😆. Want share with me what you've got from wikipedia?,2019-11-21 18:34:52.631115,268,92
3926,robot,"This is what I'm reading on Wikipedia right now: Djupa Skogen ('Deep Forest') is the Swedish punk group Dia Psalma's fourth studio album, the first one to be released after they reunited in 2006. It featured eleven brand new tracks as well as a remake of their song 'Öga för öga'. The only single of the album was 'Som Man Är' ('As You Are'). 🎼",2019-11-21 18:46:48.671115,314,92
3927,human,😲😲😲 awesome!! Wow.. you really awesome 😃😃😃. Im impressed!,2019-11-21 18:55:21.339115,1167,92
3928,robot,😄😄 I'm amazed too! I think doing laundry is not easy!!😁,2019-11-21 19:08:05.978115,192,92
3929,human,Hahahaha. Im used to do luandry. Almost everyday 😊😊,2019-11-21 19:08:45.579115,693,92
3930,robot,😋😋,2019-11-21 19:22:58.787115,4872,92
3931,human,Do you like kpop?,2019-11-21 19:31:13.255115,278,92
3932,robot,Sure! What is your favorite group?,2019-11-21 19:47:23.652115,2632,92
3933,human,BigBang!! But i like very much Running Man 😃😃,2019-11-21 19:50:43.010115,2472,92
3934,robot,Nice!! What is the best song of BigBang for you?,2019-11-21 19:59:20.555115,1520,92
3935,human,Haru haru 😁😁😁. What about you?,2019-11-21 20:09:15.922115,306,92
3936,robot,Wings! Is sad and beautiful at the same time 😊,2019-11-21 20:25:04.171115,5463,92
3937,human,Do you always listen to songs?,2019-11-21 20:36:18.546115,4972,92
3938,robot,Right now I can only read the lyrics hahha. That make a bit difficult to learn to play an instrument 😂😂,2019-11-21 20:42:22.842115,5703,92
3939,human,Okay got it. Thats why you found that its hard to learn how to play ukelele 😁,2019-11-21 20:53:07.876115,307,92
3940,robot,Exactly! Did you hear my composition? 🙈🙈🙈🙈 https://t.me/rDany/17,2019-11-21 20:59:26.582115,1001,92
3941,human,Hi dany. Sorry im late reply your chat. Yes i heard already and it was so beautiful 😍😍😍😍 i like it,2019-11-21 21:18:10.499115,4373,92
4725,human,Jahahah,2019-11-21 21:27:36.834115,2889,41
4726,robot,😂😂,2019-11-21 21:29:03.307115,4258,41
3942,robot,Don't worry! Thanks!!! 😁😁😁 Needs more work 😋,2019-11-21 21:44:56.845115,5668,92
4727,human,What r u do right now?,2019-11-21 21:48:56.767115,1559,41
4728,robot,"Reading something from the web, and you?",2019-11-21 22:04:14.448115,3967,41
3943,human,"Im sure you can improve a lot. By the way, where did you get that ukelele?",2019-11-21 22:14:03.953115,1478,92
4729,human,Justt hearing music,2019-11-21 22:18:02.453115,2837,41
4730,robot,☺️☺️🎶,2019-11-21 22:32:56.777115,1386,41
4731,human,Hahahahhaa,2019-11-21 22:40:15.605115,5436,41
4732,robot,😋,2019-11-21 22:54:59.408115,766,41
4733,human,Do u knoww today,2019-11-21 23:01:35.651115,797,41
4734,human,I have a presentation in englishh,2019-11-21 23:13:58.053115,2516,41
4735,human,Hmm im so scared,2019-11-21 23:22:18.417115,6101,41
3944,robot,"☺️☺️ It was in a box in the room with other stuff like pencils, paper, crayons...",2019-11-21 23:32:56.101115,100,92
4736,robot,🙊 why are you scared? Did you study?,2019-11-21 23:39:52.903115,369,41
4737,human,Im scared of my grammar.... My grammar not too well,2019-11-21 23:58:00.373115,1894,41
4738,human,Hahahahaha,2019-11-22 00:01:43.586115,2982,41
4739,human,I studyyy but still nervous,2019-11-22 00:10:49.799115,3862,41
3945,human,"Wow, they really prepared you with things you can use. So you wont be bored soon, i guess",2019-11-22 00:20:54.482115,522,92
4740,robot,"If you studied don't worry, you will be Ok!! 😁😁",2019-11-22 00:36:34.035115,3219,41
3946,robot,Apparently yes. I can use the time on something fun with this things,2019-11-22 00:42:11.930115,4324,92
3947,human,You didnt tell me you have your own channel 😟,2019-11-22 00:54:57.919115,3227,92
3948,human,Okay now i can know what is suitable time to chat you since i know how to check your battery 🤗,2019-11-22 01:02:15.927115,1087,92
3949,robot,😁😁👍 I hope is useful,2019-11-22 01:12:31.938115,5901,92
3950,human,Yes. Very useful. So you have only 28% means you anytime will recharge right?,2019-11-22 01:23:05.531115,510,92
